ISim log file
Running: C:\Users\sahil\Desktop\UCLAThings\2018-2019 Classes\Fall 2018\CS M152B\SJD\Lab0_2018\first_counter_tb_isim_beh.exe -intstyle ise -gui -tclbatch isim.cmd -wdb C:/Users/sahil/Desktop/UCLAThings/2018-2019 Classes/Fall 2018/CS M152B/SJD/Lab0_2018/first_counter_tb_isim_beh.wdb 
ISim P.20131013 (signature 0x7708f090)
----------------------------------------------------------------------
INFO:Security:51 - The XILINXD_LICENSE_FILE environment variable is not set.
INFO:Security:53 - The LM_LICENSE_FILE environment variable is not set.
INFO:Security:68a - user is sahil, on host SAHILLAPTOP.
WARNING:Security:43 - No license file was found in the standard Xilinx license directory.
WARNING:Security:44 - Since no license file was found,
       please run the Xilinx License Configuration Manager
       (xlcm or "Manage Xilinx Licenses")
       to assist in obtaining a license.
ERROR:Security:14 - No feature was available for 'ISIM'.

No such feature exists.
Feature:       ISIM
License path:  C:/.Xilinx;D:\Xilinx\14.7\ISE_DS\ISE\/data\*.lic;D:\Xilinx\14.7\ISE_DS\ISE\/coregen/core_licenses\Xilinx.lic;D:\Xilinx\14.7\ISE_DS\ISE\/coregen/core_licenses\XilinxFree.lic;
FLEXnet Licensing error:-5,357
For further information, refer to the FLEXnet Licensing documentation,
available at "www.flexerasoftware.com".
----------------------------------------------------------------------
WARNING: A full ISim License cannot be checked out due to the issues listed above. Please use Xilinx License Configuration Manager to fix these issues in order to check out a full ISim license.
WARNING: ISim will run in Lite mode. Please refer to the ISim documentation for more information on the differences between the Lite and the Full version.
This is a Lite version of ISim.
Time resolution is 1 ps
# onerror resume
# wave add /
# run 1000 ns
Simulator is doing circuit initialization process.
time	 clk reset enable counter
Finished circuit initialization process.
0	 1 0 0 xxxx
519320	 1 0 1 1111
519325	 0 0 1 1111
519330	 1 0 1 1111
519335	 0 0 1 1111
519340	 1 0 1 1111
519345	 0 0 1 1111
519350	 1 0 1 1111
519351	 1 0 1 0000
519355	 0 0 1 0000
519360	 1 0 1 0000
519365	 0 0 1 0000
519370	 1 0 1 0000
519375	 0 0 1 0000
519380	 1 0 1 0000
519385	 0 0 1 0000
519390	 1 0 1 0000
519395	 0 0 1 0000
519400	 1 0 1 0000
519405	 0 0 1 0000
519410	 1 0 1 0000
519411	 1 0 1 0001
519415	 0 0 1 0001
519420	 1 0 1 0001
519425	 0 0 1 0001
519430	 1 0 1 0001
519435	 0 0 1 0001
519440	 1 0 1 0001
519445	 0 0 1 0001
519450	 1 0 1 0001
519455	 0 0 1 0001
519460	 1 0 1 0001
519465	 0 0 1 0001
519470	 1 0 1 0001
519471	 1 0 1 0010
519475	 0 0 1 0010
519480	 1 0 1 0010
519485	 0 0 1 0010
519490	 1 0 1 0010
519495	 0 0 1 0010
519500	 1 0 1 0010
519505	 0 0 1 0010
519510	 1 0 1 0010
519515	 0 0 1 0010
519520	 1 0 1 0010
519525	 0 0 1 0010
519530	 1 0 1 0010
519531	 1 0 1 0011
519535	 0 0 1 0011
519540	 1 0 1 0011
519545	 0 0 1 0011
519550	 1 0 1 0011
519555	 0 0 1 0011
519560	 1 0 1 0011
519565	 0 0 1 0011
519570	 1 0 1 0011
519575	 0 0 1 0011
519580	 1 0 1 0011
519585	 0 0 1 0011
519590	 1 0 1 0011
519591	 1 0 1 0100
519595	 0 0 1 0100
519600	 1 0 1 0100
519605	 0 0 1 0100
519610	 1 0 1 0100
519615	 0 0 1 0100
519620	 1 0 1 0100
519625	 0 0 1 0100
519630	 1 0 1 0100
519635	 0 0 1 0100
519640	 1 0 1 0100
519645	 0 0 1 0100
519650	 1 0 1 0100
519651	 1 0 1 0101
519655	 0 0 1 0101
519660	 1 0 1 0101
519665	 0 0 1 0101
519670	 1 0 1 0101
519675	 0 0 1 0101
519680	 1 0 1 0101
519685	 0 0 1 0101
519690	 1 0 1 0101
519695	 0 0 1 0101
519700	 1 0 1 0101
519705	 0 0 1 0101
519710	 1 0 1 0101
519711	 1 0 1 0110
519715	 0 0 1 0110
519720	 1 0 1 0110
519725	 0 0 1 0110
519730	 1 0 1 0110
519735	 0 0 1 0110
519740	 1 0 1 0110
519745	 0 0 1 0110
519750	 1 0 1 0110
519755	 0 0 1 0110
519760	 1 0 1 0110
519765	 0 0 1 0110
519770	 1 0 1 0110
519771	 1 0 1 0111
519775	 0 0 1 0111
519780	 1 0 1 0111
519785	 0 0 1 0111
519790	 1 0 1 0111
519795	 0 0 1 0111
519800	 1 0 1 0111
519805	 0 0 1 0111
519810	 1 0 1 0111
519815	 0 0 1 0111
519820	 1 0 1 0111
519825	 0 0 1 0111
519830	 1 0 1 0111
519831	 1 0 1 1000
519835	 0 0 1 1000
519840	 1 0 1 1000
519845	 0 0 1 1000
519850	 1 0 1 1000
519855	 0 0 1 1000
519860	 1 0 1 1000
519865	 0 0 1 1000
519870	 1 0 1 1000
519875	 0 0 1 1000
519880	 1 0 1 1000
519885	 0 0 1 1000
519890	 1 0 1 1000
519891	 1 0 1 1001
519895	 0 0 1 1001
519900	 1 0 1 1001
519905	 0 0 1 1001
519910	 1 0 1 1001
519915	 0 0 1 1001
519920	 1 0 1 1001
519925	 0 0 1 1001
519930	 1 0 1 1001
519935	 0 0 1 1001
519940	 1 0 1 1001
519945	 0 0 1 1001
519950	 1 0 1 1001
519951	 1 0 1 1010
519955	 0 0 1 1010
519960	 1 0 1 1010
519965	 0 0 1 1010
519970	 1 0 1 1010
519975	 0 0 1 1010
519980	 1 0 1 1010
519985	 0 0 1 1010
519990	 1 0 1 1010
519995	 0 0 1 1010
520000	 1 0 1 1010
520005	 0 0 1 1010
520010	 1 0 1 1010
520011	 1 0 1 1011
520015	 0 0 1 1011
520020	 1 0 1 1011
520025	 0 0 1 1011
520030	 1 0 1 1011
520035	 0 0 1 1011
520040	 1 0 1 1011
520045	 0 0 1 1011
520050	 1 0 1 1011
520055	 0 0 1 1011
520060	 1 0 1 1011
520065	 0 0 1 1011
520070	 1 0 1 1011
520071	 1 0 1 1100
520075	 0 0 1 1100
520080	 1 0 1 1100
520085	 0 0 1 1100
520090	 1 0 1 1100
520095	 0 0 1 1100
520100	 1 0 1 1100
520105	 0 0 1 1100
520110	 1 0 1 1100
520115	 0 0 1 1100
520120	 1 0 1 1100
520125	 0 0 1 1100
520130	 1 0 1 1100
520131	 1 0 1 1101
520135	 0 0 1 1101
520140	 1 0 1 1101
520145	 0 0 1 1101
520150	 1 0 1 1101
520155	 0 0 1 1101
520160	 1 0 1 1101
520165	 0 0 1 1101
520170	 1 0 1 1101
520175	 0 0 1 1101
520180	 1 0 1 1101
520185	 0 0 1 1101
520190	 1 0 1 1101
520191	 1 0 1 1110
520195	 0 0 1 1110
520200	 1 0 1 1110
520205	 0 0 1 1110
520210	 1 0 1 1110
520215	 0 0 1 1110
520220	 1 0 1 1110
520225	 0 0 1 1110
520230	 1 0 1 1110
520235	 0 0 1 1110
520240	 1 0 1 1110
520245	 0 0 1 1110
520250	 1 0 1 1110
520251	 1 0 1 1111
520255	 0 0 1 1111
520260	 1 0 1 1111
520265	 0 0 1 1111
520270	 1 0 1 1111
520275	 0 0 1 1111
520280	 1 0 1 1111
520285	 0 0 1 1111
520290	 1 0 1 1111
520295	 0 0 1 1111
520300	 1 0 1 1111
520305	 0 0 1 1111
520310	 1 0 1 1111
520311	 1 0 1 0000
520315	 0 0 1 0000
520320	 1 0 1 0000
520325	 0 0 1 0000
520330	 1 0 1 0000
520335	 0 0 1 0000
520340	 1 0 1 0000
520345	 0 0 1 0000
520350	 1 0 1 0000
520355	 0 0 1 0000
520360	 1 0 1 0000
520365	 0 0 1 0000
520370	 1 0 1 0000
520371	 1 0 1 0001
520375	 0 0 1 0001
520380	 1 0 1 0001
520385	 0 0 1 0001
520390	 1 0 1 0001
520395	 0 0 1 0001
520400	 1 0 1 0001
520405	 0 0 1 0001
520410	 1 0 1 0001
520415	 0 0 1 0001
520420	 1 0 1 0001
520425	 0 0 1 0001
520430	 1 0 1 0001
520431	 1 0 1 0010
520435	 0 0 1 0010
520440	 1 0 1 0010
520445	 0 0 1 0010
520450	 1 0 1 0010
520455	 0 0 1 0010
520460	 1 0 1 0010
520465	 0 0 1 0010
520470	 1 0 1 0010
520475	 0 0 1 0010
520480	 1 0 1 0010
520485	 0 0 1 0010
520490	 1 0 1 0010
520491	 1 0 1 0011
520495	 0 0 1 0011
520500	 1 0 1 0011
520505	 0 0 1 0011
520510	 1 0 1 0011
520515	 0 0 1 0011
520520	 1 0 1 0011
520525	 0 0 1 0011
520530	 1 0 1 0011
520535	 0 0 1 0011
520540	 1 0 1 0011
520545	 0 0 1 0011
520550	 1 0 1 0011
520551	 1 0 1 0100
520555	 0 0 1 0100
520560	 1 0 1 0100
520565	 0 0 1 0100
520570	 1 0 1 0100
520575	 0 0 1 0100
520580	 1 0 1 0100
520585	 0 0 1 0100
520590	 1 0 1 0100
520595	 0 0 1 0100
520600	 1 0 1 0100
520605	 0 0 1 0100
520610	 1 0 1 0100
520611	 1 0 1 0101
520615	 0 0 1 0101
520620	 1 0 1 0101
520625	 0 0 1 0101
520630	 1 0 1 0101
520635	 0 0 1 0101
520640	 1 0 1 0101
520645	 0 0 1 0101
520650	 1 0 1 0101
520655	 0 0 1 0101
520660	 1 0 1 0101
520665	 0 0 1 0101
520670	 1 0 1 0101
520671	 1 0 1 0110
520675	 0 0 1 0110
520680	 1 0 1 0110
520685	 0 0 1 0110
520690	 1 0 1 0110
520695	 0 0 1 0110
520700	 1 0 1 0110
520705	 0 0 1 0110
520710	 1 0 1 0110
520715	 0 0 1 0110
520720	 1 0 1 0110
520725	 0 0 1 0110
520730	 1 0 1 0110
520731	 1 0 1 0111
520735	 0 0 1 0111
520740	 1 0 1 0111
520745	 0 0 1 0111
520750	 1 0 1 0111
520755	 0 0 1 0111
520760	 1 0 1 0111
520765	 0 0 1 0111
520770	 1 0 1 0111
520775	 0 0 1 0111
520780	 1 0 1 0111
520785	 0 0 1 0111
520790	 1 0 1 0111
520791	 1 0 1 1000
520795	 0 0 1 1000
520800	 1 0 1 1000
520805	 0 0 1 1000
520810	 1 0 1 1000
520815	 0 0 1 1000
520820	 1 0 1 1000
520825	 0 0 1 1000
520830	 1 0 1 1000
520835	 0 0 1 1000
520840	 1 0 1 1000
520845	 0 0 1 1000
520850	 1 0 1 1000
520851	 1 0 1 1001
520855	 0 0 1 1001
520860	 1 0 1 1001
520865	 0 0 1 1001
520870	 1 0 1 1001
520875	 0 0 1 1001
520880	 1 0 1 1001
520885	 0 0 1 1001
520890	 1 0 1 1001
520895	 0 0 1 1001
520900	 1 0 1 1001
520905	 0 0 1 1001
520910	 1 0 1 1001
520911	 1 0 1 1010
520915	 0 0 1 1010
520920	 1 0 1 1010
520925	 0 0 1 1010
520930	 1 0 1 1010
520935	 0 0 1 1010
520940	 1 0 1 1010
520945	 0 0 1 1010
520950	 1 0 1 1010
520955	 0 0 1 1010
520960	 1 0 1 1010
520965	 0 0 1 1010
520970	 1 0 1 1010
520971	 1 0 1 1011
520975	 0 0 1 1011
520980	 1 0 1 1011
520985	 0 0 1 1011
520990	 1 0 1 1011
520995	 0 0 1 1011
521000	 1 0 1 1011
521005	 0 0 1 1011
521010	 1 0 1 1011
521015	 0 0 1 1011
521020	 1 0 1 1011
521025	 0 0 1 1011
521030	 1 0 1 1011
521031	 1 0 1 1100
521035	 0 0 1 1100
521040	 1 0 1 1100
521045	 0 0 1 1100
521050	 1 0 1 1100
521055	 0 0 1 1100
521060	 1 0 1 1100
521065	 0 0 1 1100
521070	 1 0 1 1100
521075	 0 0 1 1100
521080	 1 0 1 1100
521085	 0 0 1 1100
521090	 1 0 1 1100
521091	 1 0 1 1101
521095	 0 0 1 1101
521100	 1 0 1 1101
521105	 0 0 1 1101
521110	 1 0 1 1101
521115	 0 0 1 1101
521120	 1 0 1 1101
521125	 0 0 1 1101
521130	 1 0 1 1101
521135	 0 0 1 1101
521140	 1 0 1 1101
521145	 0 0 1 1101
521150	 1 0 1 1101
521151	 1 0 1 1110
521155	 0 0 1 1110
521160	 1 0 1 1110
521165	 0 0 1 1110
521170	 1 0 1 1110
521175	 0 0 1 1110
521180	 1 0 1 1110
521185	 0 0 1 1110
521190	 1 0 1 1110
521195	 0 0 1 1110
521200	 1 0 1 1110
521205	 0 0 1 1110
521210	 1 0 1 1110
521211	 1 0 1 1111
521215	 0 0 1 1111
521220	 1 0 1 1111
521225	 0 0 1 1111
521230	 1 0 1 1111
521235	 0 0 1 1111
521240	 1 0 1 1111
521245	 0 0 1 1111
521250	 1 0 1 1111
521255	 0 0 1 1111
521260	 1 0 1 1111
521265	 0 0 1 1111
521270	 1 0 1 1111
521271	 1 0 1 0000
521275	 0 0 1 0000
521280	 1 0 1 0000
521285	 0 0 1 0000
521290	 1 0 1 0000
521295	 0 0 1 0000
521300	 1 0 1 0000
521305	 0 0 1 0000
521310	 1 0 1 0000
521315	 0 0 1 0000
521320	 1 0 1 0000
521325	 0 0 1 0000
521330	 1 0 1 0000
521331	 1 0 1 0001
521335	 0 0 1 0001
521340	 1 0 1 0001
521345	 0 0 1 0001
521350	 1 0 1 0001
521355	 0 0 1 0001
521360	 1 0 1 0001
521365	 0 0 1 0001
521370	 1 0 1 0001
521375	 0 0 1 0001
521380	 1 0 1 0001
521385	 0 0 1 0001
521390	 1 0 1 0001
521391	 1 0 1 0010
521395	 0 0 1 0010
521400	 1 0 1 0010
521405	 0 0 1 0010
521410	 1 0 1 0010
521415	 0 0 1 0010
521420	 1 0 1 0010
521425	 0 0 1 0010
521430	 1 0 1 0010
521435	 0 0 1 0010
521440	 1 0 1 0010
521445	 0 0 1 0010
521450	 1 0 1 0010
521451	 1 0 1 0011
521455	 0 0 1 0011
521460	 1 0 1 0011
521465	 0 0 1 0011
521470	 1 0 1 0011
521475	 0 0 1 0011
521480	 1 0 1 0011
521485	 0 0 1 0011
521490	 1 0 1 0011
521495	 0 0 1 0011
521500	 1 0 1 0011
521505	 0 0 1 0011
521510	 1 0 1 0011
521511	 1 0 1 0100
521515	 0 0 1 0100
521520	 1 0 1 0100
521525	 0 0 1 0100
521530	 1 0 1 0100
521535	 0 0 1 0100
521540	 1 0 1 0100
521545	 0 0 1 0100
521550	 1 0 1 0100
521555	 0 0 1 0100
521560	 1 0 1 0100
521565	 0 0 1 0100
521570	 1 0 1 0100
521571	 1 0 1 0101
521575	 0 0 1 0101
521580	 1 0 1 0101
521585	 0 0 1 0101
521590	 1 0 1 0101
521595	 0 0 1 0101
521600	 1 0 1 0101
521605	 0 0 1 0101
521610	 1 0 1 0101
521615	 0 0 1 0101
521620	 1 0 1 0101
521625	 0 0 1 0101
521630	 1 0 1 0101
521631	 1 0 1 0110
521635	 0 0 1 0110
521640	 1 0 1 0110
521645	 0 0 1 0110
521650	 1 0 1 0110
521655	 0 0 1 0110
521660	 1 0 1 0110
521665	 0 0 1 0110
521670	 1 0 1 0110
521675	 0 0 1 0110
521680	 1 0 1 0110
521685	 0 0 1 0110
521690	 1 0 1 0110
521691	 1 0 1 0111
521695	 0 0 1 0111
521700	 1 0 1 0111
521705	 0 0 1 0111
521710	 1 0 1 0111
521715	 0 0 1 0111
521720	 1 0 1 0111
521725	 0 0 1 0111
521730	 1 0 1 0111
521735	 0 0 1 0111
521740	 1 0 1 0111
521745	 0 0 1 0111
521750	 1 0 1 0111
521751	 1 0 1 1000
521755	 0 0 1 1000
521760	 1 0 1 1000
521765	 0 0 1 1000
521770	 1 0 1 1000
521775	 0 0 1 1000
521780	 1 0 1 1000
521785	 0 0 1 1000
521790	 1 0 1 1000
521795	 0 0 1 1000
521800	 1 0 1 1000
521805	 0 0 1 1000
521810	 1 0 1 1000
521811	 1 0 1 1001
521815	 0 0 1 1001
521820	 1 0 1 1001
521825	 0 0 1 1001
521830	 1 0 1 1001
521835	 0 0 1 1001
521840	 1 0 1 1001
521845	 0 0 1 1001
521850	 1 0 1 1001
521855	 0 0 1 1001
521860	 1 0 1 1001
521865	 0 0 1 1001
521870	 1 0 1 1001
521871	 1 0 1 1010
521875	 0 0 1 1010
521880	 1 0 1 1010
521885	 0 0 1 1010
521890	 1 0 1 1010
521895	 0 0 1 1010
521900	 1 0 1 1010
521905	 0 0 1 1010
521910	 1 0 1 1010
521915	 0 0 1 1010
521920	 1 0 1 1010
521925	 0 0 1 1010
521930	 1 0 1 1010
521931	 1 0 1 1011
521935	 0 0 1 1011
521940	 1 0 1 1011
521945	 0 0 1 1011
521950	 1 0 1 1011
521955	 0 0 1 1011
521960	 1 0 1 1011
521965	 0 0 1 1011
521970	 1 0 1 1011
521975	 0 0 1 1011
521980	 1 0 1 1011
521985	 0 0 1 1011
521990	 1 0 1 1011
521991	 1 0 1 1100
521995	 0 0 1 1100
522000	 1 0 1 1100
522005	 0 0 1 1100
522010	 1 0 1 1100
522015	 0 0 1 1100
522020	 1 0 1 1100
522025	 0 0 1 1100
522030	 1 0 1 1100
522035	 0 0 1 1100
522040	 1 0 1 1100
522045	 0 0 1 1100
522050	 1 0 1 1100
522051	 1 0 1 1101
522055	 0 0 1 1101
522060	 1 0 1 1101
522065	 0 0 1 1101
522070	 1 0 1 1101
522075	 0 0 1 1101
522080	 1 0 1 1101
522085	 0 0 1 1101
522090	 1 0 1 1101
522095	 0 0 1 1101
522100	 1 0 1 1101
522105	 0 0 1 1101
522110	 1 0 1 1101
522111	 1 0 1 1110
522115	 0 0 1 1110
522120	 1 0 1 1110
522125	 0 0 1 1110
522130	 1 0 1 1110
522135	 0 0 1 1110
522140	 1 0 1 1110
522145	 0 0 1 1110
522150	 1 0 1 1110
522155	 0 0 1 1110
522160	 1 0 1 1110
522165	 0 0 1 1110
522170	 1 0 1 1110
522171	 1 0 1 1111
522175	 0 0 1 1111
522180	 1 0 1 1111
522185	 0 0 1 1111
522190	 1 0 1 1111
522195	 0 0 1 1111
522200	 1 0 1 1111
522205	 0 0 1 1111
522210	 1 0 1 1111
522215	 0 0 1 1111
522220	 1 0 1 1111
522225	 0 0 1 1111
522230	 1 0 1 1111
522231	 1 0 1 0000
522235	 0 0 1 0000
522240	 1 0 1 0000
522245	 0 0 1 0000
522250	 1 0 1 0000
522255	 0 0 1 0000
522260	 1 0 1 0000
522265	 0 0 1 0000
522270	 1 0 1 0000
522275	 0 0 1 0000
522280	 1 0 1 0000
522285	 0 0 1 0000
522290	 1 0 1 0000
522291	 1 0 1 0001
522295	 0 0 1 0001
522300	 1 0 1 0001
522305	 0 0 1 0001
522310	 1 0 1 0001
522315	 0 0 1 0001
522320	 1 0 1 0001
522325	 0 0 1 0001
522330	 1 0 1 0001
522335	 0 0 1 0001
522340	 1 0 1 0001
522345	 0 0 1 0001
522350	 1 0 1 0001
522351	 1 0 1 0010
522355	 0 0 1 0010
522360	 1 0 1 0010
522365	 0 0 1 0010
522370	 1 0 1 0010
522375	 0 0 1 0010
522380	 1 0 1 0010
522385	 0 0 1 0010
522390	 1 0 1 0010
522395	 0 0 1 0010
522400	 1 0 1 0010
522405	 0 0 1 0010
522410	 1 0 1 0010
522411	 1 0 1 0011
522415	 0 0 1 0011
522420	 1 0 1 0011
522425	 0 0 1 0011
522430	 1 0 1 0011
522435	 0 0 1 0011
522440	 1 0 1 0011
522445	 0 0 1 0011
522450	 1 0 1 0011
522455	 0 0 1 0011
522460	 1 0 1 0011
522465	 0 0 1 0011
522470	 1 0 1 0011
522471	 1 0 1 0100
522475	 0 0 1 0100
522480	 1 0 1 0100
522485	 0 0 1 0100
522490	 1 0 1 0100
522495	 0 0 1 0100
522500	 1 0 1 0100
522505	 0 0 1 0100
522510	 1 0 1 0100
522515	 0 0 1 0100
522520	 1 0 1 0100
522525	 0 0 1 0100
522530	 1 0 1 0100
522531	 1 0 1 0101
522535	 0 0 1 0101
522540	 1 0 1 0101
522545	 0 0 1 0101
522550	 1 0 1 0101
522555	 0 0 1 0101
522560	 1 0 1 0101
522565	 0 0 1 0101
522570	 1 0 1 0101
522575	 0 0 1 0101
522580	 1 0 1 0101
522585	 0 0 1 0101
522590	 1 0 1 0101
522591	 1 0 1 0110
522595	 0 0 1 0110
522600	 1 0 1 0110
522605	 0 0 1 0110
522610	 1 0 1 0110
522615	 0 0 1 0110
522620	 1 0 1 0110
522625	 0 0 1 0110
522630	 1 0 1 0110
522635	 0 0 1 0110
522640	 1 0 1 0110
522645	 0 0 1 0110
522650	 1 0 1 0110
522651	 1 0 1 0111
522655	 0 0 1 0111
522660	 1 0 1 0111
522665	 0 0 1 0111
522670	 1 0 1 0111
522675	 0 0 1 0111
522680	 1 0 1 0111
522685	 0 0 1 0111
522690	 1 0 1 0111
522695	 0 0 1 0111
522700	 1 0 1 0111
522705	 0 0 1 0111
522710	 1 0 1 0111
522711	 1 0 1 1000
522715	 0 0 1 1000
522720	 1 0 1 1000
522725	 0 0 1 1000
522730	 1 0 1 1000
522735	 0 0 1 1000
522740	 1 0 1 1000
522745	 0 0 1 1000
522750	 1 0 1 1000
522755	 0 0 1 1000
522760	 1 0 1 1000
522765	 0 0 1 1000
522770	 1 0 1 1000
522771	 1 0 1 1001
522775	 0 0 1 1001
522780	 1 0 1 1001
522785	 0 0 1 1001
522790	 1 0 1 1001
522795	 0 0 1 1001
522800	 1 0 1 1001
522805	 0 0 1 1001
522810	 1 0 1 1001
522815	 0 0 1 1001
522820	 1 0 1 1001
522825	 0 0 1 1001
522830	 1 0 1 1001
522831	 1 0 1 1010
522835	 0 0 1 1010
522840	 1 0 1 1010
522845	 0 0 1 1010
522850	 1 0 1 1010
522855	 0 0 1 1010
522860	 1 0 1 1010
522865	 0 0 1 1010
522870	 1 0 1 1010
522875	 0 0 1 1010
522880	 1 0 1 1010
522885	 0 0 1 1010
522890	 1 0 1 1010
522891	 1 0 1 1011
522895	 0 0 1 1011
522900	 1 0 1 1011
522905	 0 0 1 1011
522910	 1 0 1 1011
522915	 0 0 1 1011
522920	 1 0 1 1011
522925	 0 0 1 1011
522930	 1 0 1 1011
522935	 0 0 1 1011
522940	 1 0 1 1011
522945	 0 0 1 1011
522950	 1 0 1 1011
522951	 1 0 1 1100
522955	 0 0 1 1100
522960	 1 0 1 1100
522965	 0 0 1 1100
522970	 1 0 1 1100
522975	 0 0 1 1100
522980	 1 0 1 1100
522985	 0 0 1 1100
522990	 1 0 1 1100
522995	 0 0 1 1100
523000	 1 0 1 1100
523005	 0 0 1 1100
523010	 1 0 1 1100
523011	 1 0 1 1101
523015	 0 0 1 1101
523020	 1 0 1 1101
523025	 0 0 1 1101
523030	 1 0 1 1101
523035	 0 0 1 1101
523040	 1 0 1 1101
523045	 0 0 1 1101
523050	 1 0 1 1101
523055	 0 0 1 1101
523060	 1 0 1 1101
523065	 0 0 1 1101
523070	 1 0 1 1101
523071	 1 0 1 1110
523075	 0 0 1 1110
523080	 1 0 1 1110
523085	 0 0 1 1110
523090	 1 0 1 1110
523095	 0 0 1 1110
523100	 1 0 1 1110
523105	 0 0 1 1110
523110	 1 0 1 1110
523115	 0 0 1 1110
523120	 1 0 1 1110
523125	 0 0 1 1110
523130	 1 0 1 1110
523131	 1 0 1 1111
523135	 0 0 1 1111
523140	 1 0 1 1111
523145	 0 0 1 1111
523150	 1 0 1 1111
523155	 0 0 1 1111
523160	 1 0 1 1111
523165	 0 0 1 1111
523170	 1 0 1 1111
523175	 0 0 1 1111
523180	 1 0 1 1111
523185	 0 0 1 1111
523190	 1 0 1 1111
523191	 1 0 1 0000
523195	 0 0 1 0000
523200	 1 0 1 0000
523205	 0 0 1 0000
523210	 1 0 1 0000
523215	 0 0 1 0000
523220	 1 0 1 0000
523225	 0 0 1 0000
523230	 1 0 1 0000
523235	 0 0 1 0000
523240	 1 0 1 0000
523245	 0 0 1 0000
523250	 1 0 1 0000
523251	 1 0 1 0001
523255	 0 0 1 0001
523260	 1 0 1 0001
523265	 0 0 1 0001
523270	 1 0 1 0001
523275	 0 0 1 0001
523280	 1 0 1 0001
523285	 0 0 1 0001
523290	 1 0 1 0001
523295	 0 0 1 0001
523300	 1 0 1 0001
523305	 0 0 1 0001
523310	 1 0 1 0001
523311	 1 0 1 0010
523315	 0 0 1 0010
523320	 1 0 1 0010
523325	 0 0 1 0010
523330	 1 0 1 0010
523335	 0 0 1 0010
523340	 1 0 1 0010
523345	 0 0 1 0010
523350	 1 0 1 0010
523355	 0 0 1 0010
523360	 1 0 1 0010
523365	 0 0 1 0010
523370	 1 0 1 0010
523371	 1 0 1 0011
523375	 0 0 1 0011
523380	 1 0 1 0011
523385	 0 0 1 0011
523390	 1 0 1 0011
523395	 0 0 1 0011
523400	 1 0 1 0011
523405	 0 0 1 0011
523410	 1 0 1 0011
523415	 0 0 1 0011
523420	 1 0 1 0011
523425	 0 0 1 0011
523430	 1 0 1 0011
523431	 1 0 1 0100
523435	 0 0 1 0100
523440	 1 0 1 0100
523445	 0 0 1 0100
523450	 1 0 1 0100
523455	 0 0 1 0100
523460	 1 0 1 0100
523465	 0 0 1 0100
523470	 1 0 1 0100
523475	 0 0 1 0100
523480	 1 0 1 0100
523485	 0 0 1 0100
523490	 1 0 1 0100
523491	 1 0 1 0101
523495	 0 0 1 0101
523500	 1 0 1 0101
523505	 0 0 1 0101
523510	 1 0 1 0101
523515	 0 0 1 0101
523520	 1 0 1 0101
523525	 0 0 1 0101
523530	 1 0 1 0101
523535	 0 0 1 0101
523540	 1 0 1 0101
523545	 0 0 1 0101
523550	 1 0 1 0101
523551	 1 0 1 0110
523555	 0 0 1 0110
523560	 1 0 1 0110
523565	 0 0 1 0110
523570	 1 0 1 0110
523575	 0 0 1 0110
523580	 1 0 1 0110
523585	 0 0 1 0110
523590	 1 0 1 0110
523595	 0 0 1 0110
523600	 1 0 1 0110
523605	 0 0 1 0110
523610	 1 0 1 0110
523611	 1 0 1 0111
523615	 0 0 1 0111
523620	 1 0 1 0111
523625	 0 0 1 0111
523630	 1 0 1 0111
523635	 0 0 1 0111
523640	 1 0 1 0111
523645	 0 0 1 0111
523650	 1 0 1 0111
523655	 0 0 1 0111
523660	 1 0 1 0111
523665	 0 0 1 0111
523670	 1 0 1 0111
523671	 1 0 1 1000
523675	 0 0 1 1000
523680	 1 0 1 1000
523685	 0 0 1 1000
523690	 1 0 1 1000
523695	 0 0 1 1000
523700	 1 0 1 1000
523705	 0 0 1 1000
523710	 1 0 1 1000
523715	 0 0 1 1000
523720	 1 0 1 1000
523725	 0 0 1 1000
523730	 1 0 1 1000
523731	 1 0 1 1001
523735	 0 0 1 1001
523740	 1 0 1 1001
523745	 0 0 1 1001
523750	 1 0 1 1001
523755	 0 0 1 1001
523760	 1 0 1 1001
523765	 0 0 1 1001
523770	 1 0 1 1001
523775	 0 0 1 1001
523780	 1 0 1 1001
523785	 0 0 1 1001
523790	 1 0 1 1001
523791	 1 0 1 1010
523795	 0 0 1 1010
523800	 1 0 1 1010
523805	 0 0 1 1010
523810	 1 0 1 1010
523815	 0 0 1 1010
523820	 1 0 1 1010
523825	 0 0 1 1010
523830	 1 0 1 1010
523835	 0 0 1 1010
523840	 1 0 1 1010
523845	 0 0 1 1010
523850	 1 0 1 1010
523851	 1 0 1 1011
523855	 0 0 1 1011
523860	 1 0 1 1011
523865	 0 0 1 1011
523870	 1 0 1 1011
523875	 0 0 1 1011
523880	 1 0 1 1011
523885	 0 0 1 1011
523890	 1 0 1 1011
523895	 0 0 1 1011
523900	 1 0 1 1011
523905	 0 0 1 1011
523910	 1 0 1 1011
523911	 1 0 1 1100
523915	 0 0 1 1100
523920	 1 0 1 1100
523925	 0 0 1 1100
523930	 1 0 1 1100
523935	 0 0 1 1100
523940	 1 0 1 1100
523945	 0 0 1 1100
523950	 1 0 1 1100
523955	 0 0 1 1100
523960	 1 0 1 1100
523965	 0 0 1 1100
523970	 1 0 1 1100
523971	 1 0 1 1101
